,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
3653,1.4,1087.75,9.132251648807033,944.5,58.0,673.5,66.0,1764.5,1059.75,27.525000095367,54.424999237061,1.970523407234727,53.346672,1.8847908,2004-08-09 23:00:00
3654,1.0,1034.75,7.049951745139518,859.0,33.0,731.75,49.0,1679.75,995.5,27.449999809265,55.0,1.982683595964392,52.88762,1.8606688,2004-08-10 00:00:00
3655,0.7,941.75,4.8974902217395755,758.25,17.0,824.25,29.0,1567.25,856.0,28.074999809265,51.550000190735,1.9269075597171552,48.142166,1.7351738,2004-08-10 01:00:00
3656,0.5,901.5,3.4656763020974166,680.25,6.0,919.0,11.0,1535.25,722.25,26.27499961853,56.52499961853,1.9026517303206325,56.433784,1.7754971,2004-08-10 02:00:00
3657,0.5,918.5,3.8703668977541836,703.5,6.0,860.75,11.0,1603.0,859.75,24.425000190735,64.975001335144,1.9611610187834614,63.215164,1.8909048,2004-08-10 03:00:00
3658,0.5,874.75,3.2106455804355614,665.0,20.0,919.0,25.0,1558.5,772.25,24.449999809265,63.574998855591,1.9217510258711001,63.272076,1.8721485,2004-08-10 04:00:00
3659,0.7,927.0,4.682892421913301,747.25,58.0,830.25,34.0,1632.75,909.75,23.549999713898,67.374998092651,1.9304732720822708,65.109726,1.8848466,2004-08-10 05:00:00
3660,1.2,1031.5,7.599353631659464,882.5,106.0,717.5,42.0,1741.5,1051.25,23.449999809265,65.72500038147,1.8719922883301143,64.73547,1.9585705,2004-08-10 06:00:00
3661,2.2,1193.25,14.696846905473556,1139.0,143.0,563.25,47.0,2009.25,1257.25,24.450000286102,61.27499961853,1.8522264856649449,64.753525,1.9884394,2004-08-10 07:00:00
3662,2.9,1268.25,18.676873891519506,1259.0,167.0,518.5,62.0,2113.75,1410.25,26.049999713898,55.800000190735,1.853639293872669,54.89239,1.849349,2004-08-10 08:00:00
3663,2.6,1237.75,14.846627436024868,1143.75,188.0,564.75,81.0,1939.25,1432.75,28.525000095367,48.5,1.8606616950424406,47.97909,1.8790218,2004-08-10 09:00:00
3664,2.6,1229.5,14.492934294116354,1132.5,164.0,603.5,90.0,1908.75,1413.25,33.550000190735,35.724999427795,1.8228708415515102,34.159283,1.6968262,2004-08-10 10:00:00
3665,2.2,1161.25,12.720138818767603,1074.25,128.0,646.0,95.0,1776.75,1206.0,36.5,28.900000095367,1.7358833703374397,27.868906,1.5733228,2004-08-10 11:00:00
3666,1.5,1048.0,9.23524812530208,948.5,88.0,763.5,86.0,1607.25,830.5,39.025000572205,23.724999904633,1.6345508224121696,22.064703,1.4674889,2004-08-10 12:00:00
3667,0.9,929.25,4.775056710975748,752.0,51.0,954.5,64.0,1385.0,544.0,38.775000572205,23.674999713898,1.6092638613578705,20.708805,1.331204,2004-08-10 13:00:00
3668,1.0,950.0,5.384975875149092,782.5,52.0,914.0,62.0,1443.0,524.5,38.049999237061,24.0,1.5686135367661478,22.3533,1.4125851,2004-08-10 14:00:00
3669,1.1,1012.75,7.159582352292757,863.75,59.0,818.75,75.0,1544.25,644.25,40.52499961853,23.324999809265,1.7415957285970403,21.443987,1.5241029,2004-08-10 15:00:00
3670,1.2,1033.5,6.719763165176905,844.5,67.0,841.25,88.0,1565.75,701.5,39.75,25.425000190735,1.8212918033082317,23.2575,1.5892495,2004-08-10 16:00:00
3671,1.8,1081.5,9.652146550765297,964.5,105.0,760.0,126.0,1648.75,843.5,39.575000762939,23.300000190735,1.6534688726683033,22.832726,1.4854333,2004-08-10 17:00:00
3672,1.8,1110.0,10.935703959526428,1012.0,91.0,720.25,96.0,1724.75,905.0,38.77499961853,24.674999713898,1.6772369062170978,23.86603,1.5820915,2004-08-10 18:00:00
3673,1.7,1117.75,10.563965532233679,998.5,69.0,705.5,79.0,1766.0,878.25,34.700000762939,35.899998664856,1.9527870031002432,31.920364,1.7506,2004-08-10 19:00:00
3674,1.7,1135.75,9.724590097455225,967.25,65.0,702.5,67.0,1800.75,926.75,32.27499961853,43.574998855591,2.0700480660462883,42.778084,1.9366308,2004-08-10 20:00:00
3675,1.6,1105.5,8.599625488406302,923.5,58.0,725.0,62.0,1756.5,909.5,30.650000095367,48.050000190735,2.082078309916028,47.15529,1.9386785,2004-08-10 21:00:00
3676,1.7,1151.0,10.157368780317265,983.5,67.0,678.0,64.0,1822.75,1023.75,29.474999904633,50.574998855591,2.0492406253496056,50.09637,1.9469006,2004-08-10 22:00:00
3677,1.8,1144.25,10.529822826107191,997.25,64.0,669.25,63.0,1816.0,1021.25,28.824999332428,52.0,2.0297346650079167,50.340885,1.9224873,2004-08-10 23:00:00
3678,1.5,1118.25,8.76933794439815,930.25,65.0,697.25,60.0,1747.5,1026.5,28.175000190735,55.049999237061,2.0696747958394504,51.749893,1.8874795,2004-08-11 00:00:00
3679,1.2,1065.75,6.590699947825004,838.75,47.0,739.5,49.0,1699.5,992.5,27.199999809265,59.10000038147,2.0997290683487915,56.531284,1.9620502,2004-08-11 01:00:00
3680,0.8,990.5,5.287938393096692,777.75,29.0,796.75,36.0,1665.25,909.5,26.724999427795,60.699999809265,2.0976693611535504,58.858604,1.9525449,2004-08-11 02:00:00
3681,0.5,905.75,2.9599985132568594,649.5,29.0,961.0,36.0,1580.75,767.5,26.924999713898,60.274998664856,2.1074359434007097,58.30554,1.968129,2004-08-11 03:00:00
3682,0.5,903.25,3.1573718165893516,661.75,16.0,932.0,24.0,1589.5,760.0,26.449999809265,61.550001144409,2.0931277514051776,60.34924,1.9537815,2004-08-11 04:00:00
3683,0.7,941.0,3.5468041764791476,685.0,50.0,895.0,32.0,1631.75,834.25,25.949999809265,63.64999961853,2.1020402083907213,62.014023,2.0506673,2004-08-11 05:00:00
3684,1.1,1073.6666666667,7.211764180499058,866.0,78.0,717.0,42.0,1768.0,1075.3333333333,26.06666692098,63.666666666667,2.1170334653200427,62.173813,1.9875276,2004-08-11 06:00:00
3685,1.4,1113.5,9.468788047958288,957.5,89.0,663.25,42.0,1835.75,1166.5,26.800000190735,60.525000572205,2.100800282550735,59.850266,1.9663643,2004-08-11 07:00:00
3686,1.7,1161.75,11.130611270278596,1019.0,97.0,622.25,51.0,1904.0,1177.5,27.874999523163,56.549999237061,2.089462809927818,57.07771,2.0336142,2004-08-11 08:00:00
3687,1.8,1164.5,9.704809865547722,966.5,93.0,651.0,58.0,1824.75,1120.0,29.75,51.14999961853,2.105448062861967,51.314457,1.9889985,2004-08-11 09:00:00
3688,1.8,1179.0,9.462267272690145,957.25,105.0,679.75,67.0,1818.5,1130.75,33.625,40.974999427795,2.09952233043519,43.10312,1.9992085,2004-08-11 10:00:00
3689,1.7,1143.5,8.326092924802344,912.5,89.0,714.5,68.0,1781.75,972.0,35.050000190735,38.125,2.1143793804722746,39.19807,2.018005,2004-08-11 11:00:00
3690,1.3,1066.0,6.025873720736165,813.0,63.0,791.75,56.0,1657.25,764.0,36.175000190735,34.875000953674,2.0577797625453917,33.40357,1.9159298,2004-08-11 12:00:00
3691,1.3,1056.25,5.79119163455987,802.0,52.0,823.75,47.0,1620.25,670.0,38.025000572205,30.675000190735,2.0021682842131243,29.61462,1.83842,2004-08-11 13:00:00
3692,1.0,995.0,5.101134317941586,768.5,48.0,881.5,46.0,1575.75,615.25,36.599999427795,30.824999809265,1.8616731459886857,29.824982,1.7655685,2004-08-11 14:00:00
3693,1.0,966.75,4.538932154052378,739.75,50.0,925.75,50.0,1525.75,557.25,38.77499961853,25.424999713898,1.728216751981972,25.7774,1.7053372,2004-08-11 15:00:00
3694,1.4,1048.25,6.585112722073304,838.5,80.0,845.25,65.0,1607.25,699.75,38.675000190735,25.77499961853,1.742574408285679,26.312141,1.6987264,2004-08-11 16:00:00
3695,1.6,1091.5,8.038084550565204,900.75,78.0,777.25,69.0,1691.0,734.25,37.400000572205,29.875,1.8848399359222205,28.4677,1.7908465,2004-08-11 17:00:00
3696,1.4,1056.0,7.611233611346394,883.0,64.0,798.5,63.0,1671.5,683.75,36.22500038147,31.050000190735,1.8371211695217973,29.443716,1.7773799,2004-08-11 18:00:00
3697,1.7,1100.25,10.117083726005204,982.0,84.0,720.25,69.0,1760.25,822.75,33.750000953674,34.474999427795,1.7788267659867538,33.349113,1.7698075,2004-08-11 19:00:00
3698,1.4,1056.5,7.766392552688361,889.5,72.0,777.5,57.0,1700.5,800.5,31.374999523163,40.699999809265,1.8376798828473584,41.58153,1.8561305,2004-08-11 20:00:00
3699,1.5,1067.75,8.425123087441506,916.5,70.0,735.5,59.0,1727.5,915.75,30.849999904633,45.02499961853,1.9733133315766855,43.9582,1.8757594,2004-08-11 21:00:00
3700,1.4,1050.25,7.7005854842460435,886.75,59.0,770.25,54.0,1695.5,820.0,29.425000190735,49.950000762939,2.0181213531902715,46.739506,1.8611081,2004-08-11 22:00:00
3701,1.5,1073.5,7.640968165500885,884.25,63.0,764.0,57.0,1725.5,838.25,28.125,54.124999046326,2.029021326482983,51.528812,1.9760312,2004-08-11 23:00:00
3702,1.6,1053.0,7.886652812465704,894.5,58.0,744.75,46.0,1726.5,882.0,27.300000190735,57.77499961853,2.064633540814028,53.300797,1.9677839,2004-08-12 00:00:00
3703,1.2,1003.25,6.29188712636252,825.25,68.0,793.5,65.0,1716.0,800.5,26.724999427795,60.60000038147,2.094213582957873,58.266293,1.9962711,2004-08-12 01:00:00
3704,0.9,932.5,3.817080483026031,700.5,57.0,906.0,62.0,1638.0,689.5,25.89999961853,64.52499961853,2.1246909707324746,63.324318,2.0336173,2004-08-12 02:00:00
3705,0.6,868.5,2.422685018412186,614.25,57.0,1000.5,62.0,1565.25,674.0,25.625,63.474999427795,2.056606416955655,63.32197,1.9915371,2004-08-12 03:00:00
3706,0.6,864.0,2.4666216370828393,617.25,15.0,1026.75,25.0,1560.5,622.25,26.675000667572,60.974999427795,2.101028381814942,58.970043,2.0370464,2004-08-12 04:00:00
3707,0.7,930.5,4.192061415723198,721.25,47.0,888.0,37.0,1651.25,798.5,25.825000286102,64.649997711182,2.1194502256783325,62.550823,2.0246887,2004-08-12 05:00:00
3708,0.7,921.0,4.496118217071737,737.5,39.0,892.75,41.0,1623.0,818.25,26.474999427795,60.574999809265,2.0629857096402184,56.88393,1.886675,2004-08-12 06:00:00
3709,1.7,1139.25,10.956516647621989,1012.75,87.0,672.25,60.0,1931.5,1033.75,26.400000572205,61.72500038147,2.092946842090887,59.53246,2.1142242,2004-08-12 07:00:00
3710,2.2,1205.0,14.05015325074239,1118.25,122.0,585.0,65.0,2019.0,1188.75,27.500000476837,60.074999809265,2.1719321168014907,56.15135,2.0662916,2004-08-12 08:00:00
3711,1.9,1125.5,9.45574841264837,957.0,122.0,694.0,71.0,1840.5,1033.5,29.35000038147,53.10000038147,2.1361786927009403,51.655476,2.0292776,2004-08-12 09:00:00
3712,1.5,1066.25,6.946757178144978,854.5,101.0,802.75,61.0,1711.75,928.75,33.400000095367,39.875,2.017650472242843,40.09197,1.9333453,2004-08-12 10:00:00
3713,1.6,1069.0,7.223382076068705,866.5,92.0,785.25,65.0,1716.5,879.5,33.224999427795,39.200000762939,1.9641830498620856,39.419476,1.9494116,2004-08-12 11:00:00
3714,1.3,974.75,5.487932183616301,787.5,70.0,850.5,54.0,1629.25,701.0,34.474999427795,35.10000038147,1.885598820732765,34.291405,1.8723227,2004-08-12 12:00:00
3715,1.1,955.0,5.056129143379375,766.25,58.0,897.5,58.0,1596.5,620.25,37.099999427795,30.549999713898,1.896168352918682,28.778332,1.8352385,2004-08-12 13:00:00
3716,1.0,949.25,5.01129410974165,764.0,44.0,898.0,56.0,1578.75,572.5,35.925000190735,32.125,1.8696675176001283,30.188274,1.802519,2004-08-12 14:00:00
3717,1.0,941.25,5.576097817863698,791.75,44.0,896.75,60.0,1581.75,544.25,37.250000953674,28.02499961853,1.7537330103552948,26.875134,1.7342103,2004-08-12 15:00:00
3718,1.1,941.5,5.743678765887553,799.75,52.0,877.0,69.0,1567.25,581.0,38.10000038147,26.324999809265,1.7252432077512114,25.783781,1.6781796,2004-08-12 16:00:00
3719,1.3,974.0,6.963911210659508,855.25,53.0,835.75,67.0,1607.0,610.0,37.075000762939,27.174999713898,1.6843909737021698,26.40812,1.6475892,2004-08-12 17:00:00
3720,1.5,1011.5,8.123422119877722,904.25,65.0,793.5,79.0,1653.0,695.25,35.224999427795,31.22500038147,1.7485362821369257,29.751986,1.6809067,2004-08-12 18:00:00
3721,1.6,1017.0,8.744106167164562,929.25,67.0,772.0,86.0,1702.25,708.75,32.075000286102,38.724999427795,1.819038224249105,37.425217,1.7751818,2004-08-12 19:00:00
3722,1.5,1006.25,7.910799352772567,895.5,67.0,796.5,79.0,1697.25,735.5,30.275000095367,45.099999427795,1.9129456816649177,43.734737,1.8251523,2004-08-12 20:00:00
3723,1.3,1008.25,7.498693453031173,878.25,53.0,792.0,67.0,1690.75,722.0,29.299999713898,50.174999237061,2.0127233199985857,47.130436,1.8779638,2004-08-12 21:00:00
3724,1.2,989.25,6.047405304882035,814.0,53.0,845.25,65.0,1657.25,679.75,28.599999904633,53.699999809265,2.0690878238563175,49.573616,1.887964,2004-08-12 22:00:00
3725,1.6,1079.75,8.518416854434964,920.25,60.0,739.25,67.0,1760.5,771.75,27.799999713898,57.375,2.1107495776190386,52.518494,2.001734,2004-08-12 23:00:00
3726,1.4,1033.25,6.981083276680047,856.0,60.0,774.0,62.0,1735.75,768.5,27.449999809265,59.350001335144,2.139495892139178,55.890015,2.0559478,2004-08-13 00:00:00
3727,1.1,967.75,5.623016070883024,794.0,39.0,835.5,48.0,1687.75,653.75,27.199999809265,59.275000572205,2.105946546945764,56.71527,2.048097,2004-08-13 01:00:00
3728,0.7,853.25,2.5891783027743425,625.5,22.0,1044.5,33.0,1556.5,515.5,26.650000572205,61.049999237061,2.1005425568180196,60.34804,2.0029473,2004-08-13 02:00:00
3729,0.4,810.25,1.4952565950446082,544.25,22.0,1264.0,33.0,1484.5,446.75,25.97500038147,62.699999809265,2.0737071804655485,57.69196,1.9173757,2004-08-13 03:00:00
3730,0.5,816.5,1.6654471775619182,558.25,7.0,1232.0,11.0,1485.25,451.75,25.400000572205,63.125000953674,2.018353417440187,60.120575,1.929953,2004-08-13 04:00:00
3731,0.5,840.25,2.0289899306000905,586.25,25.0,1153.75,34.0,1498.5,492.25,26.124999523163,60.300000190735,2.0119562317132056,58.17383,1.8880818,2004-08-13 05:00:00
3732,0.8,940.0,3.9643747977514256,708.75,47.0,955.5,52.0,1640.75,588.0,25.174999713898,67.075000762939,2.1163871706523825,63.093212,1.9635242,2004-08-13 06:00:00
3733,1.6,1075.5,8.6058859089994,923.75,101.0,719.5,80.0,1806.0,908.75,25.999999523163,61.925000190735,2.0510820967039627,59.63912,2.0158522,2004-08-13 07:00:00
3734,1.6,1085.75,10.096966798243285,981.25,100.0,688.0,86.0,1818.25,1006.5,27.0,57.47500038147,2.018344190817497,53.915947,1.8708774,2004-08-13 08:00:00
3735,1.4,1031.25,8.737803066418483,929.0,79.0,758.5,77.0,1722.0,809.25,30.5,44.400000572205,1.907560693896525,42.416817,1.7974608,2004-08-13 09:00:00
3736,1.5,1016.0,7.910799352772567,895.5,91.0,766.25,93.0,1704.25,820.0,33.449998855591,35.10000038147,1.781006619040555,36.512386,1.8202666,2004-08-13 10:00:00
3737,1.2,952.75,5.770054202900989,801.0,83.0,867.5,109.0,1572.5,656.5,35.749999046326,29.0,1.671625852558487,29.878586,1.6593506,2004-08-13 11:00:00
3738,1.1,917.5,5.303210072458306,778.5,65.0,896.0,89.0,1537.25,551.0,35.849999427795,27.675000190735,1.6040501907792222,28.190744,1.6420052,2004-08-13 12:00:00
3739,0.8,892.0,4.238247947117017,723.75,55.0,970.5,71.0,1490.0,511.25,36.300000190735,27.375,1.6263607510323443,27.078236,1.6285298,2004-08-13 13:00:00
3740,0.7,840.75,3.347581466611277,673.25,40.0,1061.0,56.0,1394.25,450.75,33.550000190735,28.800000190735,1.4695222232396568,27.640554,1.3901628,2004-08-13 14:00:00
3741,0.7,799.25,3.959876432723153,708.5,48.0,1077.75,68.0,1332.0,461.75,35.150000572205,20.47500038147,1.14181853746434,20.1729,1.1056397,2004-08-13 15:00:00
3742,0.7,837.5,4.2753524088221795,725.75,46.0,1056.0,61.0,1382.25,440.25,34.97500038147,22.400000095367,1.2371432501301063,22.26722,1.1369956,2004-08-13 16:00:00
3743,1.0,870.0,4.629884529509057,744.5,54.0,998.25,70.0,1400.25,471.5,33.97500038147,25.150000572205,1.3140480339409162,24.280708,1.2350937,2004-08-13 17:00:00
3744,1.0,891.5,5.146309411416802,770.75,55.0,964.75,76.0,1464.5,493.5,32.049999713898,28.150000095367,1.3204341828871404,28.759842,1.3123987,2004-08-13 18:00:00
3745,1.2,925.75,5.860115705535284,805.25,60.0,901.25,78.0,1510.75,524.0,29.39999961853,34.449999332428,1.3898827838864511,34.196865,1.3678515,2004-08-13 19:00:00
3746,1.1,918.75,5.664861806391042,796.0,62.0,870.25,80.0,1537.75,559.5,28.050000190735,41.125,1.5350047559684303,40.54306,1.590538,2004-08-13 20:00:00
3747,1.0,931.66666666667,4.658766033894581,746.0,51.0,911.66666666667,71.0,1527.6666666667,534.0,26.900000254313,47.533332824707,1.6595189669226886,47.410275,1.6732349,2004-08-13 21:00:00
3748,1.2,956.75,5.0711119746790105,767.0,57.0,866.5,74.0,1533.5,577.0,26.550000190735,50.400000572205,1.7240034681756915,48.79707,1.7666551,2004-08-13 22:00:00
3749,1.4,993.75,5.881393021131512,806.25,72.0,830.0,90.0,1579.75,674.25,25.949999809265,52.924999237061,1.7478472441807031,51.6441,1.7894933,2004-08-13 23:00:00
3750,1.3,984.0,5.633465103186379,794.5,63.0,838.25,78.0,1569.5,675.75,25.425000190735,54.60000038147,1.7483487506934041,52.712933,1.785712,2004-08-14 00:00:00
3751,1.0,919.25,4.481885361504611,736.75,49.0,899.0,63.0,1533.75,611.0,25.075000286102,55.700000762939,1.7471341515977017,53.849285,1.7369766,2004-08-14 01:00:00
3752,0.6,846.5,2.4776583598193884,618.0,30.0,1074.5,42.0,1442.0,528.75,25.075000286102,55.25,1.7330190404593393,52.235004,1.6716546,2004-08-14 02:00:00
3753,0.4,801.75,1.674784556310966,559.0,30.0,1232.25,42.0,1413.5,478.25,24.950000286102,55.97500038147,1.7428439034140903,50.07954,1.6380196,2004-08-14 03:00:00
3754,0.4,794.75,1.8014016634528234,569.0,18.0,1178.25,27.0,1425.5,497.25,25.22500038147,55.0,1.7405166982831453,53.467342,1.6685755,2004-08-14 04:00:00
3755,0.4,808.75,1.9187037837803504,578.0,22.0,1169.75,29.0,1445.25,513.0,25.575000286102,53.52499961853,1.7291295680642365,53.191208,1.7079681,2004-08-14 05:00:00
3756,0.5,834.5,2.5966872968302512,626.0,39.0,1088.0,41.0,1471.25,562.75,24.650000095367,55.949999809265,1.7114234749870794,53.69461,1.6206442,2004-08-14 06:00:00
3757,1.1,967.25,6.302848755839772,825.75,68.0,820.5,61.0,1639.25,822.0,24.0,57.200000762939,1.6834551284856016,58.029095,1.745836,2004-08-14 07:00:00
3758,1.2,968.5,6.810174913240995,848.5,84.0,799.75,68.0,1626.0,889.5,25.025000095367,53.174999237061,1.6630151128470192,52.830692,1.6143734,2004-08-14 08:00:00
3759,0.9,913.25,4.711914188280806,748.75,54.0,910.5,58.0,1535.0,742.25,28.0,43.425000190735,1.6161680484688448,42.640713,1.5809635,2004-08-14 09:00:00
3760,0.9,933.0,4.687724073925867,747.5,51.0,947.5,52.0,1550.75,628.75,31.64999961853,35.474999427795,1.6268764071764108,35.29691,1.6447798,2004-08-14 10:00:00
3761,1.0,922.0,4.027580344201121,712.25,52.0,923.75,57.0,1494.0,608.75,34.97500038147,29.0,1.6016586652244509,29.654022,1.6713854,2004-08-14 11:00:00
3762,0.8,913.5,4.284650061791204,726.25,44.0,958.5,51.0,1495.5,533.5,35.27499961853,27.625,1.5512199062589374,28.271122,1.6350932,2004-08-14 12:00:00
3763,0.8,872.75,3.7949708199494,699.25,47.0,998.75,53.0,1413.25,527.5,36.175000190735,24.124999523163,1.4234819909001946,24.655527,1.4513136,2004-08-14 13:00:00
3764,0.7,831.0,3.385350108425627,675.5,37.0,1041.0,49.0,1349.75,463.25,34.799999237061,24.450000286102,1.3373492453485136,24.263884,1.292393,2004-08-14 14:00:00
3765,0.7,839.5,3.551096219905272,685.25,33.0,1051.0,44.0,1339.25,461.75,38.199999809265,19.599999904633,1.2914906966738098,20.769196,1.2677824,2004-08-14 15:00:00
3766,0.7,874.0,3.559686944640014,685.75,36.0,1031.75,48.0,1401.5,500.5,38.85000038147,20.25,1.3820373012288418,22.218317,1.4708384,2004-08-14 16:00:00
3767,0.7,896.25,3.5768949346196734,686.75,33.0,1005.5,46.0,1437.5,492.5,36.949999809265,27.10000038147,1.6683202046424914,25.662663,1.5795133,2004-08-14 17:00:00
3768,0.9,963.75,5.106145385761624,768.75,40.0,872.75,56.0,1546.25,571.75,35.175000190735,32.050000190735,1.7897854769856254,30.030596,1.7028626,2004-08-14 18:00:00
3769,1.2,1001.25,6.579527516625024,838.25,56.0,800.75,73.0,1613.75,668.25,32.0,38.22500038147,1.787975222383776,37.41836,1.7416428,2004-08-14 19:00:00
3770,1.4,1004.75,7.264107476149063,868.25,71.0,778.75,85.0,1632.75,771.0,29.824999809265,41.77499961853,1.7269475281401396,42.334743,1.723453,2004-08-14 20:00:00
3771,1.2,978.75,6.139279509279001,818.25,57.0,797.0,72.0,1589.5,731.5,28.199999809265,45.875,1.727224319633576,45.90083,1.7316012,2004-08-14 21:00:00
3772,1.0,935.25,5.211861857678675,774.0,43.0,825.25,53.0,1562.25,686.75,27.14999961853,48.199999809265,1.707491525257095,48.437897,1.7422048,2004-08-14 22:00:00
3773,0.9,938.5,4.8974902217395755,758.25,40.0,858.25,47.0,1543.5,663.75,26.674999713898,49.474999427795,1.704770367735446,49.22604,1.7123185,2004-08-14 23:00:00
3774,0.7,878.25,3.5296581382548093,684.0,26.0,946.5,37.0,1475.0,587.5,26.074999809265,50.849999427795,1.6916823537301724,48.819138,1.6185696,2004-08-15 00:00:00
3775,0.5,847.5,2.963972167403005,649.75,24.0,989.25,34.0,1479.25,609.75,25.700000286102,52.474999427795,1.70771960586533,52.13612,1.6641198,2004-08-15 01:00:00
3776,0.5,825.5,2.676090587829464,631.25,24.0,1028.0,33.0,1473.0,593.25,24.75,55.424999237061,1.705429651951264,55.037487,1.656408,2004-08-15 02:00:00
3777,0.4,804.25,2.1766195262225123,597.0,24.0,1077.0,33.0,1453.5,566.25,23.800000190735,57.5,1.6722614297755631,58.238007,1.6858352,2004-08-15 03:00:00
3778,0.4,788.5,2.002012781782857,584.25,18.0,1107.0,27.0,1456.5,570.75,22.425000190735,62.150000572205,1.664753128493255,62.483,1.7029512,2004-08-15 04:00:00
3779,0.4,784.5,2.38632864280939,611.75,18.0,1054.25,27.0,1443.0,613.75,22.52499961853,61.800001144409,1.6653547266763575,59.77164,1.5574365,2004-08-15 05:00:00
3780,0.4,771.5,1.9919360621192284,583.5,19.0,1148.5,27.0,1413.5,565.5,22.724999904633,59.174999237061,1.6138769203283407,56.017197,1.507579,2004-08-15 06:00:00
3781,0.5,795.5,2.5443192057017083,622.5,22.0,1064.0,28.0,1425.0,593.5,23.02499961853,58.424999237061,1.6223272217069336,55.90037,1.4808003,2004-08-15 07:00:00
3782,0.7,875.25,3.4954723944380346,682.0,34.0,983.0,36.0,1457.0,610.5,23.924999713898,56.275000572205,1.6488584795431034,55.12959,1.543196,2004-08-15 08:00:00
